Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,,,,
Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
8/13/2018 11:07,6.05,-13.05,-2.52,-19.58,-8.07,,,,
8/13/2018 11:07,6.1,-13.02,-2.45,-19.54,-8.01,,,,
8/13/2018 11:07,6.15,-13.05,-2.36,-19.46,-8.11,,,,
8/13/2018 11:07,6.2,-12.89,-2.42,-19.51,-8.12,,,,
8/13/2018 11:07,6.25,-12.91,-2.48,-19.62,-8.06,,,,
8/13/2018 11:07,6.3,-12.93,-2.58,-19.61,-8.07,,,,
8/13/2018 11:07,6.35,-12.83,-2.7,-19.58,-7.97,,,,
8/13/2018 11:07,6.4,-12.88,-2.71,-19.59,-7.95,,,,
8/13/2018 11:07,6.45,-7.94,-2.63,-17.07,-7.93,,,,
8/13/2018 11:07,6.5,-11.59,-2.31,-11.28,-7.23,,,,
8/13/2018 11:07,6.55,-11.26,-2.16,-5.98,-6.85,,,,
8/13/2018 11:07,6.6,-11.09,-1.99,-2.14,-6.5,,,,
8/13/2018 11:07,6.65,-10.85,2.74,0.3,-5.29,,,,
8/13/2018 11:07,6.7,-8.26,11.74,-11.86,-5.82,,,,
8/13/2018 11:07,6.75,-2.33,2.92,-1.2,-5.51,,,,
8/13/2018 11:07,6.8,-5.79,13.83,-1.23,-5.14,,,,
8/13/2018 11:07,6.85,-8.15,15.77,1.86,-3.95,,,,
8/13/2018 11:07,6.9,-6.05,16.35,3.9,-4.09,,,,
8/13/2018 11:07,6.95,-3.69,17.58,2.19,-4.47,,,,
8/13/2018 11:07,7,-4.23,18.64,5.27,-3.68,,,,
8/13/2018 11:07,7.05,-5.19,19.76,6.96,-3.15,,,,
8/13/2018 11:07,7.1,-4.6,19.93,6.74,-3.29,,,,
8/13/2018 11:07,7.15,-4.11,18.99,7.25,-3.48,,,,
8/13/2018 11:07,7.2,-5.22,16.27,7.02,-3.69,,,,
8/13/2018 11:07,7.25,-6.66,11.36,6.47,-4.31,,,,
8/13/2018 11:07,7.3,-6.18,6.74,3.25,-5.03,,,,
8/13/2018 11:07,7.35,-6.48,4.35,-0.51,-5.75,,,,
8/13/2018 11:07,7.4,-8.41,3.43,-3.6,-6.04,,,,
8/13/2018 11:07,7.45,-9.79,1.72,-8.49,-6.53,,,,
8/13/2018 11:07,7.5,-11.72,-1,-14.61,-7.23,,,,
8/13/2018 11:07,7.55,-12.4,-2.18,-17.98,-7.72,,,,
8/13/2018 11:07,7.6,-12.6,-2.29,-20.12,-8.16,,,,
8/13/2018 11:07,7.65,-12.63,-2.38,-20.18,-8.13,,,,
8/13/2018 11:07,7.7,-12.71,-2.47,-20.29,-8.33,,,,
8/13/2018 11:07,7.75,-12.73,-2.39,-20.21,-8.25,,,,
8/13/2018 11:07,7.8,-12.77,-2.3,-19.94,-8.06,,,,
