Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,,,,
Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
8/13/2018 11:37,10.45,-14.88,-19.63,-21.58,-1.8,,,,
8/13/2018 11:37,10.5,-14.89,-19.67,-21.66,-1.78,,,,
8/13/2018 11:37,10.55,-14.79,-19.76,-21.69,-1.76,,,,
8/13/2018 11:37,10.6,-14.72,-19.82,-21.72,-1.78,,,,
8/13/2018 11:37,10.65,-14.04,-14.75,-22.02,-0.9,,,,
8/13/2018 11:37,10.7,-12.33,-15.96,-21,-1.62,,,,
8/13/2018 11:37,10.75,-10.85,-13.53,-21.79,-2.03,,,,
8/13/2018 11:37,10.8,-8.45,-11.76,-21.37,-1.83,,,,
8/13/2018 11:37,10.85,-7.89,-14.29,-20.35,12.4,,,,
8/13/2018 11:37,10.9,-1.55,-12.95,-16.38,8.68,,,,
8/13/2018 11:37,10.95,5.88,-4.69,-19.82,4.07,,,,
8/13/2018 11:37,11,6.87,-6.94,-18.7,15.93,,,,
8/13/2018 11:37,11.05,10.36,-7.28,-5.98,13.85,,,,
8/13/2018 11:37,11.1,17.31,-2.78,-11.69,13.76,,,,
8/13/2018 11:37,11.15,19.73,-0.54,-1.43,19.17,,,,
8/13/2018 11:37,11.2,25.69,4.65,9.49,32.34,,,,
8/13/2018 11:37,11.25,36,12.26,18.7,43.77,,,,
8/13/2018 11:37,11.3,44.73,15.85,31.43,54.87,,,,
8/13/2018 11:37,11.35,46.56,11.14,39.61,58.33,,,,
8/13/2018 11:37,11.4,45.44,10.47,34.32,53.1,,,,
8/13/2018 11:37,11.45,39.41,6.27,25.5,49.34,,,,
8/13/2018 11:37,11.5,33.03,2.71,14.26,37.43,,,,
8/13/2018 11:37,11.55,27.38,1.93,3.11,28.08,,,,
8/13/2018 11:37,11.6,22.21,0.93,-5.18,24.18,,,,
8/13/2018 11:37,11.65,18.25,0.7,-8.63,19.39,,,,
8/13/2018 11:37,11.7,17.21,1.1,-11.36,16.46,,,,
8/13/2018 11:37,11.75,15.87,1.12,-11.29,16.24,,,,
8/13/2018 11:37,11.8,15.06,0.77,-11.29,16.22,,,,
8/13/2018 11:37,11.85,18.6,0.95,-9.4,13.89,,,,
8/13/2018 11:37,11.9,20.46,-1.67,1.9,14.73,,,,
8/13/2018 11:37,11.95,25.94,-1.29,9.8,11.59,,,,
8/13/2018 11:37,12,29.49,-2.55,13.89,15.96,,,,
8/13/2018 11:37,12.05,25.79,-6.81,21.56,19.14,,,,
8/13/2018 11:37,12.1,18.9,-9.43,8.29,15.65,,,,
8/13/2018 11:37,12.15,5.69,-17.29,-8.12,12.24,,,,
8/13/2018 11:37,12.2,-14.36,-19.56,-11.49,0.48,,,,
8/13/2018 11:37,12.25,-14.84,-20.31,-21.16,-2.38,,,,
