Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,,,,
Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
8/15/2018 11:41,9.2,9.88,52.05,64.73,-2.32,,,,
8/15/2018 11:41,9.25,12.49,55.5,62.07,-0.1,,,,
8/15/2018 11:41,9.3,13.2,56.77,62.76,4.73,,,,
8/15/2018 11:41,9.35,17.14,60.09,56.38,5.29,,,,
8/15/2018 11:41,9.4,16.86,59.94,61.02,3.11,,,,
8/15/2018 11:41,9.45,13.85,59.24,54.17,9.76,,,,
8/15/2018 11:41,9.5,11.57,60.93,52.41,12.58,,,,
8/15/2018 11:41,9.55,7.46,59.53,51.12,23.26,,,,
8/15/2018 11:41,9.6,7.27,61.4,47.08,20.15,,,,
8/15/2018 11:41,9.65,7.2,63.53,43.77,21.76,,,,
8/15/2018 11:41,9.7,8.69,64.91,39.18,23.57,,,,
8/15/2018 11:41,9.75,11.93,66,35.3,20.45,,,,
8/15/2018 11:41,9.8,10.02,62.83,37.89,14.53,,,,
8/15/2018 11:41,9.85,5.84,59.29,37,15.28,,,,
8/15/2018 11:41,9.9,4.66,55.75,38.22,8.12,,,,
8/15/2018 11:41,9.95,-0.35,51.18,38.66,3.75,,,,
8/15/2018 11:41,10,-3.38,45.1,37.35,1.39,,,,
8/15/2018 11:41,10.05,-4.87,36.26,37.48,-3.95,,,,
8/15/2018 11:41,10.1,-5.61,25.7,35.03,-5.4,,,,
8/15/2018 11:41,10.15,-5.23,17.38,31.53,-6.58,,,,
8/15/2018 11:41,10.2,-7.41,12.42,27.79,-7.94,,,,
8/15/2018 11:41,10.25,-8.23,8.93,21.47,-8.88,,,,
8/15/2018 11:41,10.3,-9.41,4.27,12.08,-4.62,,,,
8/15/2018 11:41,10.35,-9.87,2.07,10.39,-9.21,,,,
8/15/2018 11:41,10.4,-10.17,2.6,7.02,-11.28,,,,
8/15/2018 11:41,10.45,-10.6,0.64,3.06,-11.79,,,,
8/15/2018 11:41,10.5,-10.95,-2.49,0.29,-12.25,,,,
8/15/2018 11:41,10.55,-11.17,-2.72,-0.86,-12.67,,,,
8/15/2018 11:41,10.6,-11.42,-2.75,-4.49,-12.92,,,,
8/15/2018 11:41,10.65,-11.45,-2.58,-5.92,-13.04,,,,
8/15/2018 11:41,10.7,-11.37,-2.55,-6.02,-13.2,,,,
8/15/2018 11:41,10.75,-11.15,-2.4,-5.93,-13.27,,,,
8/15/2018 11:41,10.8,-11.15,-2.3,-5.97,-13.14,,,,
8/15/2018 11:41,10.85,-11.26,-2.44,-6.05,-13.32,,,,
8/15/2018 11:41,10.9,-11.32,-2.43,-5.94,-13.26,,,,
8/15/2018 11:41,10.95,-11.31,-2.52,-5.81,-13.23,,,,
8/15/2018 11:41,11,-11.19,-2.61,-5.82,-13.22,,,,
8/15/2018 11:41,11.05,-11.35,-2.66,-5.82,-13.19,,,,
8/15/2018 11:41,11.1,-11.29,-2.37,-5.08,-12.75,,,,
8/15/2018 11:41,11.15,-11.33,-1.32,-5.33,-13.3,,,,
8/15/2018 11:41,11.2,-11.32,-2.49,-5.91,-13.28,,,,
8/15/2018 11:41,11.25,-11.17,-2.53,-5.63,-13.13,,,,
8/15/2018 11:41,11.3,-11.14,1.1,-6.41,-13.23,,,,
8/15/2018 11:41,11.35,-11.09,0.05,-5.61,-13,,,,
8/15/2018 11:41,11.4,-10.88,1.1,-5.69,-12.75,,,,
8/15/2018 11:41,11.45,-10.67,2.96,-5.65,-12.79,,,,
8/15/2018 11:41,11.5,-10.46,5.98,-5.95,-12.49,,,,
8/15/2018 11:41,11.55,-3.61,3.67,-5.36,-14.28,,,,
8/15/2018 11:41,11.6,-7.82,9.96,-6.08,-12.89,,,,
8/15/2018 11:41,11.65,-5.01,10.74,-5.39,-12.83,,,,
8/15/2018 11:41,11.7,-6.79,7.38,12.78,-10.31,,,,
8/15/2018 11:41,11.75,-8.26,8.3,16.47,-9.58,,,,
8/15/2018 11:41,11.8,-7.36,14.15,19.09,-9.19,,,,
8/15/2018 11:41,11.85,-6.82,10.89,27.47,-7.03,,,,
8/15/2018 11:41,11.9,-6.38,12.32,31.92,-7.99,,,,
8/15/2018 11:41,11.95,-6.22,13.42,36.49,-7.47,,,,
8/15/2018 11:41,12,-6.03,13.98,39.55,-6.98,,,,
8/15/2018 11:41,12.05,4.3,13.38,39.74,-7.39,,,,
8/15/2018 11:41,12.1,-2.67,20.71,48.23,-5.83,,,,
8/15/2018 11:41,12.15,6.1,19.05,48.49,-5.89,,,,
8/15/2018 11:41,12.2,4.67,21.46,50.48,-5.42,,,,
8/15/2018 11:41,12.25,-1.38,25.85,58.42,-4.04,,,,
8/15/2018 11:41,12.3,5.34,23.37,55.34,-4.64,,,,
8/15/2018 11:41,12.35,8.8,22.5,54.72,-5.36,,,,
8/15/2018 11:41,12.4,9.32,24.45,55.07,-5.09,,,,
8/15/2018 11:41,12.45,12.48,25.87,53.23,-5.24,,,,
8/15/2018 11:41,12.5,11.44,27.91,53.55,-4.89,,,,
8/15/2018 11:41,12.55,10.74,29.87,57.71,-4.46,,,,
8/15/2018 11:41,12.6,14.93,30.16,53.3,-4.85,,,,
8/15/2018 11:41,12.65,12.04,32.48,57.07,-4.52,,,,
8/15/2018 11:41,12.7,8.32,38.13,59.12,-3.75,,,,
8/15/2018 11:41,12.75,15.15,40.33,54.06,-4.03,,,,
8/15/2018 11:41,12.8,10.92,45.87,58.34,-2.58,,,,
8/15/2018 11:41,12.85,3.6,57.38,66.15,-0.33,,,,
8/15/2018 11:41,12.9,10.92,57.86,64.82,-0.71,,,,
8/15/2018 11:41,12.95,21.62,61.72,59.35,-1.4,,,,
8/15/2018 11:41,13,18.56,66.2,65.08,-1.02,,,,
8/15/2018 11:41,13.05,18.11,69.18,62.11,-1.1,,,,
